date,open,high,low,close,volume
2024-07-23T23:00:00Z,65969.5465,66047.035,65827.2155,65948.405,5.9771e-05
2024-07-24T00:00:00Z,65977.29,66102.8625,65783.35,65791.745,0.036584177
2024-07-24T01:00:00Z,65843.8575,66107.95,65624.775,65700.7195,0.000805006
2024-07-24T02:00:00Z,65667.288,65916.423,65510.8,65885.65,0.002297624
2024-07-24T03:00:00Z,65927.84,66108.35,65807.6395,66066.931,0.007787528
2024-07-24T04:00:00Z,66099.853,66099.853,65814.45,65886.241,0.000187186
2024-07-24T05:00:00Z,65856.558,65909.974,65632.8865,65816.37,6.172e-05
2024-07-24T06:00:00Z,65818.46,66018.2405,65780.545,65908.078,0.003761518
2024-07-24T07:00:00Z,65874.825,66064.83,65869.6475,66064.83,1.5473e-05
2024-07-24T08:00:00Z,66080.95,66425.899,65996.6,66425.899,0.000466258
2024-07-24T09:00:00Z,66436.7,66462.3,66304.06,66410.904,2.7212e-05
2024-07-24T10:00:00Z,66449.23,66605.319,66371.74,66490.146,0.051102775
2024-07-24T11:00:00Z,66532.2705,66568.9365,66357.109,66397.68,0.010154301
2024-07-24T12:00:00Z,66403.315,66611.8,66182.582,66239.9605,0.014974514
2024-07-24T13:00:00Z,66262.7775,66923.585,66219.966,66386.463,0.028272272
2024-07-24T14:00:00Z,66339.575,67123.968,66310.15,66786.0,0.063843177
2024-07-24T15:00:00Z,66755.988,66825.17,66142.865,66201.218,0.024060105
2024-07-24T16:00:00Z,66236.589,66501.946,66011.621,66423.65,0.058616251
2024-07-24T17:00:00Z,66431.35,66712.7685,66349.845,66608.235,0.313368955
2024-07-24T18:00:00Z,66598.86,66647.7275,65756.7,65765.05,0.027093854
2024-07-24T19:00:00Z,65754.186,66125.7085,65579.151,65668.8885,0.032899714
2024-07-24T20:00:00Z,65694.62,66064.8775,65694.62,66059.665,0.009885121
2024-07-24T21:00:00Z,66072.934,66074.565,65150.393,65643.3525,0.011715912
2024-07-24T22:00:00Z,65673.1,65673.1,65260.3595,65295.874,0.000345105
2024-07-24T23:00:00Z,65273.41,65485.5,65115.823,65384.82,0.001539284
2024-07-25T00:00:00Z,65359.5135,65605.6615,65281.2,65519.63,0.050554735
2024-07-25T01:00:00Z,65497.747,65504.8735,64251.65,64443.965,0.036695911
2024-07-25T02:00:00Z,64410.678,64442.5135,63952.0,64202.96,0.012105547
2024-07-25T03:00:00Z,64164.373,64284.319,63865.03,64094.036,0.019747308
2024-07-25T04:00:00Z,64052.5645,64248.1975,63807.865,64208.405,0.030377902
2024-07-25T05:00:00Z,64172.9505,64306.51,64121.41,64265.311,0.002156855
2024-07-25T06:00:00Z,64236.175,64347.289,64077.3515,64304.656,0.101515548
2024-07-25T07:00:00Z,64282.47,64390.2,64086.55,64090.8,0.024974285
2024-07-25T08:00:00Z,64131.8415,64372.895,63933.905,64338.896,0.033513102
2024-07-25T09:00:00Z,64361.025,64428.31,64205.8,64290.569,0.0
2024-07-25T10:00:00Z,64323.365,64323.365,63970.878,64153.5,0.005540046
2024-07-25T11:00:00Z,64179.585,64265.3,64072.3045,64079.601,0.022028662
2024-07-25T12:00:00Z,64116.8675,64351.92,63905.277,64105.3975,0.000155354
2024-07-25T13:00:00Z,64073.45,64326.084,63752.57,64007.147,1.042380127
2024-07-25T14:00:00Z,63986.625,64826.041,63440.855,64826.041,0.101031695
2024-07-25T15:00:00Z,64782.4795,65018.004,64526.8965,64765.8595,0.268407728
2024-07-25T16:00:00Z,64796.319,65144.455,64644.6735,64851.2515,0.02795278
2024-07-25T17:00:00Z,64893.683,65056.135,64754.405,65026.645,0.01160074
2024-07-25T18:00:00Z,65057.43,65158.95,64406.055,64558.997,0.005788754
2024-07-25T19:00:00Z,64606.5535,65008.66,64427.0065,64694.55,7.629834184
2024-07-25T20:00:00Z,64642.65,65280.382,64431.446,65280.382,0.002524215
2024-07-25T21:00:00Z,65311.825,65989.6285,65215.52,65861.502,1.341050878
2024-07-25T22:00:00Z,65895.404,66159.553,65643.0205,65648.695,0.027086693
2024-07-25T23:00:00Z,65671.755,65796.402,65639.859,65786.02,0.008028007
2024-07-26T00:00:00Z,65757.341,66402.7425,65726.34,66391.496,0.02074442
2024-07-26T01:00:00Z,66394.65,66540.645,66228.039,66429.433,0.001509404
2024-07-26T02:00:00Z,66397.0565,67167.5535,66397.0565,67010.225,0.009598165
2024-07-26T03:00:00Z,66974.93,67468.8125,66930.583,67034.157,0.003320374
2024-07-26T04:00:00Z,67086.0545,67086.0545,66886.96,67059.3,0.097279695
2024-07-26T05:00:00Z,67101.645,67101.645,66868.29,66918.561,0.004335073
2024-07-26T06:00:00Z,66895.175,67156.976,66895.175,67051.15,0.081873487
2024-07-26T07:00:00Z,67069.02,67218.71,66902.54,66902.54,0.306580173
2024-07-26T08:00:00Z,66944.5175,67150.129,66937.98,67104.45,0.010633321
2024-07-26T09:00:00Z,67076.9,67453.9675,67076.9,67306.6485,0.065286563
2024-07-26T10:00:00Z,67319.762,67400.3,67169.528,67315.6,0.008742028
2024-07-26T11:00:00Z,67260.75,67344.677,67149.654,67302.3525,0.441567673
2024-07-26T12:00:00Z,67342.565,67378.8535,67108.55,67306.055,0.022401086
2024-07-26T13:00:00Z,67355.065,67964.43,67182.148,67923.175,0.002985485
2024-07-26T14:00:00Z,67900.31,68006.789,66929.4305,67352.553,0.042929463
2024-07-26T15:00:00Z,67400.982,67767.7,67336.01,67584.07,0.047577721
2024-07-26T16:00:00Z,67625.013,67710.4,67374.8205,67408.417,0.114726772
2024-07-26T17:00:00Z,67375.34,67581.2895,67320.96,67372.137,0.003062689
2024-07-26T18:00:00Z,67333.6665,67614.8835,67333.6665,67575.6095,0.030925459
2024-07-26T19:00:00Z,67602.12,68145.4,67575.6095,68017.111,0.126781224
2024-07-26T20:00:00Z,67989.27,67989.27,67436.5435,67439.78,0.290815446
2024-07-26T21:00:00Z,67481.582,68223.224,67449.6895,67952.9385,8.32e-05
2024-07-26T22:00:00Z,67919.75,68097.06,67894.5215,67943.5,0.007365166
2024-07-26T23:00:00Z,67939.86,67982.3105,67841.221,67926.2045,0.077260082
2024-07-27T00:00:00Z,67962.155,67981.81,67826.9135,67894.602,0.013505292
2024-07-27T01:00:00Z,67879.4125,67904.0,67683.9625,67683.9625,3.6127e-05
2024-07-27T02:00:00Z,67671.3125,68067.977,67671.3125,68020.6,0.004579553
2024-07-27T03:00:00Z,68069.93,68094.42,67781.398,67814.75,0.131980129
2024-07-27T04:00:00Z,67800.8635,67922.1,67798.305,67899.5105,3.4896e-05
2024-07-27T05:00:00Z,67894.857,68029.0,67876.815,67899.9705,0.003854945
2024-07-27T06:00:00Z,67923.5985,68126.17,67908.15,68099.36,0.010035748
2024-07-27T07:00:00Z,68133.2055,68320.645,68044.745,68061.77,0.23646167
2024-07-27T08:00:00Z,68053.495,68178.135,67891.7,68005.302,0.045487306
2024-07-27T09:00:00Z,67981.728,68234.755,67960.635,68214.617,0.001443157
2024-07-27T10:00:00Z,68234.5395,68285.538,68100.2195,68172.514,0.016544828
2024-07-27T11:00:00Z,68184.7325,68240.67,68050.3985,68238.71,0.027782802
2024-07-27T12:00:00Z,68237.48,68461.95,68236.138,68417.3695,0.004036592
2024-07-27T13:00:00Z,68442.023,69385.11,68413.046,69240.525,0.322899021
2024-07-27T14:00:00Z,69288.6665,69396.49,68813.7365,68984.92,0.358097832
2024-07-27T15:00:00Z,69003.229,69098.795,68604.108,68837.215,1.131637121
2024-07-27T16:00:00Z,68868.43,68994.715,68665.08,68698.865,0.020876998
2024-07-27T17:00:00Z,68697.45,68751.691,68429.7,68525.2155,0.108265405
2024-07-27T18:00:00Z,68553.1815,68999.372,68534.475,68590.0155,0.012149144
2024-07-27T19:00:00Z,68558.821,68648.65,67797.225,68259.3785,0.001505042
2024-07-27T20:00:00Z,68230.9485,68449.24,66669.635,67811.686,0.936481875
2024-07-27T21:00:00Z,67777.592,69125.819,67592.3315,68854.15,0.030910458
2024-07-27T22:00:00Z,68802.1,68832.56,68575.2,68621.373,0.059766253
2024-07-27T23:00:00Z,68586.9,68586.9,67816.515,67886.09,0.05742456
2024-07-28T00:00:00Z,67836.335,68071.92,67302.455,67931.13,0.010777365
2024-07-28T01:00:00Z,67982.395,68287.4785,67921.35,68096.529,0.001114942
2024-07-28T02:00:00Z,68099.235,68173.002,67987.09,68173.002,0.000934949
2024-07-28T03:00:00Z,68142.455,68171.005,67957.587,67957.587,2.9381e-05
2024-07-28T04:00:00Z,67974.067,68037.105,67356.581,67413.438,0.003024519
2024-07-28T05:00:00Z,67324.2835,67502.43,67082.38,67429.125,0.001508011
2024-07-28T06:00:00Z,67458.17,67581.2695,67416.605,67512.525,0.000302986
2024-07-28T07:00:00Z,67487.295,67557.8275,67329.594,67557.8275,0.080034324
2024-07-28T08:00:00Z,67509.8215,67515.785,67249.3,67365.885,0.013992224
2024-07-28T09:00:00Z,67405.215,67562.08,67326.1175,67454.55,3.4605e-05
2024-07-28T10:00:00Z,67423.19,67675.663,67403.236,67557.1995,0.001595851
2024-07-28T11:00:00Z,67597.2145,68004.797,67588.267,67867.96,0.010846641
2024-07-28T12:00:00Z,67821.352,68106.9535,67749.105,68028.3,1.5474e-05
2024-07-28T13:00:00Z,68032.0675,68063.67,67864.845,67992.55,0.00576186
2024-07-28T14:00:00Z,68033.6,68033.6,67684.87,67733.15,0.004935667
2024-07-28T15:00:00Z,67698.54,67783.8045,67606.585,67651.594,3.1563e-05
2024-07-28T16:00:00Z,67689.793,67731.1285,67629.6225,67687.1895,0.004632886
2024-07-28T17:00:00Z,67714.795,67977.065,67714.795,67972.45,0.000631801
2024-07-28T18:00:00Z,67941.8615,68325.305,67941.8615,68229.945,0.002161481
2024-07-28T19:00:00Z,68238.825,68303.605,68077.7,68115.21,0.010567474
2024-07-28T20:00:00Z,68149.8745,68176.078,67945.645,67991.1945,0.03075849
2024-07-28T21:00:00Z,68032.505,68090.82,67824.4,68019.628,0.006097743
2024-07-28T22:00:00Z,68010.4115,68264.546,67943.2825,68008.543,0.054709564
2024-07-28T23:00:00Z,68052.65,68282.4,67951.498,68257.6,0.299135626
2024-07-29T00:00:00Z,68253.55,68985.8,68052.0,68728.63,0.059807196
2024-07-29T01:00:00Z,68757.0425,68822.195,68352.97,68548.5835,0.011279491
2024-07-29T02:00:00Z,68546.9305,69598.4615,68528.79,69560.93,1.641637139
2024-07-29T03:00:00Z,69533.09,69732.6591939545,69303.32,69330.607,0.08591888
2024-07-29T04:00:00Z,69314.9885,69442.532,69196.147,69384.7,3.432697812
2024-07-29T05:00:00Z,69366.8145,69745.4241939545,69366.8145,69670.69,0.001873691
2024-07-29T06:00:00Z,69707.4635,69839.1777078085,69585.6945,69592.053,0.009023261
2024-07-29T07:00:00Z,69558.288,69605.271,69429.95,69530.619,0.19268
2024-07-29T08:00:00Z,69506.75,69710.075,69404.055,69450.7375,0.017661344
2024-07-29T09:00:00Z,69486.205,69615.575,69427.2,69491.8,0.042735083
2024-07-29T10:00:00Z,69479.8925,69721.0,69386.1285,69612.703,0.0
2024-07-29T11:00:00Z,69660.02,69822.6305,69578.3615,69578.3615,0.006965493
2024-07-29T12:00:00Z,69616.276,69954.1835,69407.79,69792.192,0.9071155
2024-07-29T13:00:00Z,69802.922,70015.69,69062.5,69251.2235,0.016013768
2024-07-29T14:00:00Z,69293.8,69314.5,68062.4,68227.95,0.429457747
2024-07-29T15:00:00Z,68186.195,68276.216,67650.033,68095.37,0.092018489
2024-07-29T16:00:00Z,68062.26,68107.834,66831.4995,66916.651,0.00716578
2024-07-29T17:00:00Z,66888.866,67147.95,66438.145,66985.6035,0.061310027
2024-07-29T18:00:00Z,67047.1845,67504.71,66923.882,67421.9345,0.040354652
2024-07-29T19:00:00Z,67389.4,67574.738,67247.98,67290.602,0.002900728
2024-07-29T20:00:00Z,67251.3755,67397.6975,67160.827,67390.705,0.0032
2024-07-29T21:00:00Z,67398.649,67524.615,67046.1645,67509.15,0.007201572
2024-07-29T22:00:00Z,67469.5745,67563.8425,67160.3495,67237.725,0.007183568
2024-07-29T23:00:00Z,67204.287,67256.812,66625.795,66787.975,0.036503802
2024-07-30T00:00:00Z,66754.951,66866.155,65870.85,66591.951,0.031484585
2024-07-30T01:00:00Z,66567.858,66858.947,66066.585,66194.6165,0.012165734
2024-07-30T02:00:00Z,66245.4045,66458.085,65965.5,66393.75,0.102079909
2024-07-30T03:00:00Z,66446.95,66649.915,66406.923,66582.2,0.001169257
2024-07-30T04:00:00Z,66610.69,66773.6,66516.085,66751.889,0.06570419
2024-07-30T05:00:00Z,66764.355,66819.418,66341.1855,66481.895,0.092622383
2024-07-30T06:00:00Z,66493.6535,66774.53,66467.7645,66774.53,0.006688222
2024-07-30T07:00:00Z,66793.3805,66993.953,66792.9,66918.295,0.230525524
2024-07-30T08:00:00Z,66949.42,66995.324,66713.815,66784.133,0.069935071
2024-07-30T09:00:00Z,66836.674,66894.105,66458.688,66599.9275,0.000664423
2024-07-30T10:00:00Z,66616.055,66663.448,66426.072,66594.45,0.00717656
2024-07-30T11:00:00Z,66568.1655,66704.869,66486.465,66574.22,0.000746932
2024-07-30T12:00:00Z,66560.769,66806.55,66265.3845,66650.1,0.078439723
2024-07-30T13:00:00Z,66696.095,66911.9,66321.56,66363.665,0.001479485
2024-07-30T14:00:00Z,66332.6,66428.592,65680.173,65800.605,1.012584168
2024-07-30T15:00:00Z,65740.29,66287.66,65555.282,66190.842,0.211840505
2024-07-30T16:00:00Z,66219.117,66520.76,66122.315,66188.35,0.000119338
2024-07-30T17:00:00Z,66147.6415,66147.6415,65686.9215,65841.003,0.06451681
2024-07-30T18:00:00Z,65890.24,66043.678,65600.44,65816.725,0.049857175
2024-07-30T19:00:00Z,65786.2,65981.9735,65543.0,65879.688,0.016570274
2024-07-30T20:00:00Z,65900.739,66206.295,65307.225,66181.3015,0.042171468
2024-07-30T21:00:00Z,66144.85,66298.035,65944.659,66298.035,3.1796e-05
2024-07-30T22:00:00Z,66331.0,66337.612,66105.69,66210.8045,3.0793e-05
2024-07-30T23:00:00Z,66252.8055,66294.58,66108.2575,66177.15,3.0815e-05
2024-07-31T00:00:00Z,66204.2,66389.9175,65914.655,66355.5195,0.003034283
2024-07-31T01:00:00Z,66315.855,66393.3,66095.885,66294.64,3.4293e-05
2024-07-31T02:00:00Z,66279.7,66396.9105,66060.345,66105.15,1.5567e-05
2024-07-31T03:00:00Z,66085.605,66216.965,66016.0565,66066.5595,3.1735e-05
2024-07-31T04:00:00Z,66091.219,66091.219,65489.405,65832.98,0.012939948
2024-07-31T05:00:00Z,65762.1135,66175.408,65571.51,66137.302,0.010182532
2024-07-31T06:00:00Z,66185.5895,66514.13,66111.53,66456.5595,0.252159478
2024-07-31T07:00:00Z,66442.67,66509.7135,66190.45,66194.346,1.5371e-05
2024-07-31T08:00:00Z,66218.15,66347.638,66037.4935,66298.9105,1.5712e-05
2024-07-31T09:00:00Z,66309.65,66348.2825,66151.345,66250.23,0.000674377
2024-07-31T10:00:00Z,66276.7,66276.7,65935.9205,65975.825,4.6512e-05
2024-07-31T11:00:00Z,65942.3,66112.41,65942.3,66078.7595,0.014554308
2024-07-31T12:00:00Z,66100.007,66262.1,65965.3535,66123.6355,3.5329e-05
2024-07-31T13:00:00Z,66163.5,66805.6,66121.9505,66499.355,0.128632668
2024-07-31T14:00:00Z,66551.265,66716.76,65983.5145,66423.3055,0.033819352
2024-07-31T15:00:00Z,66393.982,66512.575,66334.965,66356.7475,0.08607007
2024-07-31T16:00:00Z,66398.385,66737.838,66283.529,66357.847,0.203366294
2024-07-31T17:00:00Z,66329.8,66808.8585,66291.59,66661.05,0.00158039
2024-07-31T18:00:00Z,66688.153,66697.33,66120.55,66490.5245,0.001834594
2024-07-31T19:00:00Z,66538.505,66621.235,64966.635,65245.05,0.061685324
2024-07-31T20:00:00Z,65198.3,65384.9495,64536.114516129,64557.075,0.146365673
2024-07-31T21:00:00Z,64530.839516129,65106.136,64530.839516129,64963.4995,0.040849878
2024-07-31T22:00:00Z,64919.65,65014.91,64655.0,64943.55,6.2356e-05
2024-07-31T23:00:00Z,64977.345,64977.345,64624.48,64624.48,6.7193e-05
2024-08-01T00:00:00Z,64588.35,64813.4175,64357.745,64640.445,1.140908187
2024-08-01T01:00:00Z,64606.725,64788.485,64094.84,64193.87,0.032612281
2024-08-01T02:00:00Z,64146.834,64226.95,63860.49,64091.934,0.090787622
2024-08-01T03:00:00Z,64058.81,64096.895,63750.0,63919.9875,0.012476028
2024-08-01T04:00:00Z,63888.65,64016.395,63638.9643920595,63675.127,0.037102722
2024-08-01T05:00:00Z,63683.7,64322.31,63552.8525,64247.433,0.237002366
2024-08-01T06:00:00Z,64220.045,64406.557,64077.674,64214.722,0.523533989
2024-08-01T07:00:00Z,64234.475,64440.394,64207.6575,64302.2495,0.075768034
2024-08-01T08:00:00Z,64341.655,64514.41,64307.52,64477.505,0.010889574
2024-08-01T09:00:00Z,64467.774,64638.6,64427.35,64448.786,2.778461477
2024-08-01T10:00:00Z,64431.0295,64561.292,64289.705,64555.645,0.015382785
2024-08-01T11:00:00Z,64530.25,64658.575,64427.7,64639.4955,1.7738e-05
